num_hours,date,name,counts,trend_name_raw,trend_name_clean,trend_name_clean_no_hash,trend_name_clean_no_dollar,trend_name_alnum,trend_name_token_count,trend_name_char_count,is_blank_raw,is_hashtag,has_special_chars,has_non_ascii,has_url_like,normalized_key_with_hash,normalized_key_no_hash,normalized_key_no_dollar,normalized_date
4,2024-03-29,Cubs,39289.0,Cubs,cubs,cubs,cubs,cubs,1,4,False,False,False,False,False,cubs,cubs,cubs,2024-03-29
1,2024-03-29,Tigers,39170.0,Tigers,tigers,tigers,tigers,tigers,1,6,False,False,False,False,False,tigers,tigers,tigers,2024-03-29
8,2024-03-29,Clemson,39070.0,Clemson,clemson,clemson,clemson,clemson,1,7,False,False,False,False,False,clemson,clemson,clemson,2024-03-29
2,2024-03-29,Astros,37367.0,Astros,astros,astros,astros,astros,1,6,False,False,False,False,False,astros,astros,astros,2024-03-29
6,2024-03-29,Tyrant,31397.0,Tyrant,tyrant,tyrant,tyrant,tyrant,1,6,False,False,False,False,False,tyrant,tyrant,tyrant,2024-03-29
3,2024-03-29,Celtics,29722.0,Celtics,celtics,celtics,celtics,celtics,1,7,False,False,False,False,False,celtics,celtics,celtics,2024-03-29
5,2024-03-29,UConn,27088.0,UConn,uconn,uconn,uconn,uconn,1,5,False,False,False,False,False,uconn,uconn,uconn,2024-03-29
4,2024-03-29,Just For Fun,24271.0,Just For Fun,just for fun,just for fun,just for fun,just for fun,3,12,False,False,False,False,False,just for fun,just for fun,just for fun,2024-03-29
1,2024-03-29,Nestor,24046.0,Nestor,nestor,nestor,nestor,nestor,1,6,False,False,False,False,False,nestor,nestor,nestor,2024-03-29
9,2024-03-29,16 Carriages,22992.0,16 Carriages,16 carriages,16 carriages,16 carriages,16 carriages,2,12,False,False,False,False,False,16 carriages,16 carriages,16 carriages,2024-03-29
2,2024-03-29,$BRETT,22140.0,$BRETT,$brett,$brett,brett,brett,1,6,False,False,True,False,False,$brett,$brett,brett,2024-03-29
1,2024-03-29,#actii,21957.0,#actii,#actii,actii,actii,actii,1,5,False,True,True,False,False,#actii,actii,actii,2024-03-29
3,2024-03-29,Hawks,21925.0,Hawks,hawks,hawks,hawks,hawks,1,5,False,False,False,False,False,hawks,hawks,hawks,2024-03-29
1,2024-03-29,#RepBX,21574.0,#RepBX,#repbx,repbx,repbx,repbx,1,5,False,True,True,False,False,#repbx,repbx,repbx,2024-03-29
6,2024-03-29,Elite 8,19942.0,Elite 8,elite 8,elite 8,elite 8,elite 8,2,7,False,False,False,False,False,elite 8,elite 8,elite 8,2024-03-29
5,2024-03-29,My Rose,19006.0,My Rose,my rose,my rose,my rose,my rose,2,7,False,False,False,False,False,my rose,my rose,my rose,2024-03-29
10,2024-03-29,Levii's Jeans,18496.0,Levii's Jeans,levii s jeans,levii s jeans,levii s jeans,levii s jeans,3,13,False,False,True,False,False,levii s jeans,levii s jeans,levii s jeans,2024-03-29
1,2024-03-29,Indiana,18405.0,Indiana,indiana,indiana,indiana,indiana,1,7,False,False,False,False,False,indiana,indiana,indiana,2024-03-29
8,2024-03-29,#FursuitFriday,18291.0,#FursuitFriday,#fursuitfriday,fursuitfriday,fursuitfriday,fursuitfriday,1,13,False,True,True,False,False,#fursuitfriday,fursuitfriday,fursuitfriday,2024-03-29
1,2024-03-29,#murderdrones,18087.0,#murderdrones,#murderdrones,murderdrones,murderdrones,murderdrones,1,12,False,True,True,False,False,#murderdrones,murderdrones,murderdrones,2024-03-29
4,2024-03-29,Huff,17971.0,Huff,huff,huff,huff,huff,1,4,False,False,False,False,False,huff,huff,huff,2024-03-29
2,2024-03-29,#DragRaceUK,16789.0,#DragRaceUK,#dragraceuk,dragraceuk,dragraceuk,dragraceuk,1,10,False,True,True,False,False,#dragraceuk,dragraceuk,dragraceuk,2024-03-29
2,2024-03-29,Dbacks,16404.0,Dbacks,dbacks,dbacks,dbacks,dbacks,1,6,False,False,False,False,False,dbacks,dbacks,dbacks,2024-03-29
3,2024-03-29,$MEW,16127.0,$MEW,$mew,$mew,mew,mew,1,4,False,False,True,False,False,$mew,$mew,mew,2024-03-29
4,2024-03-29,Reddick,16039.0,Reddick,reddick,reddick,reddick,reddick,1,7,False,False,False,False,False,reddick,reddick,reddick,2024-03-29
1,2024-03-29,AMERIICAN REQUIEM,15980.0,AMERIICAN REQUIEM,ameriican requiem,ameriican requiem,ameriican requiem,ameriican requiem,2,17,False,False,False,False,False,ameriican requiem,ameriican requiem,ameriican requiem,2024-03-29
